current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Health and well-being,ACubetech Solutions Private limited,6.2,"Docker Swarm, Problem Solving, Implementation Plans, Work Process Development, Programming Concepts, Interpersonal Communication, Software Development, Docker Products, Debugging, Software Requirements, User Requirements, SQLAlchemy, Model-View-Controller (MVC), Artificial Intelligence (AI), Openai, Jira, MySQL, GitHub, Cloud Applications, Application Development, Analytical Skills, NumPy, Web Development, Linux, Databases, Test-Driven Development, Software Integration, Software Design, Object-Relational Mapping (ORM), Database Design, Microsoft Azure, Front-End Development, SQL, REST APIs, Administration, C++, HTML, Django, Database Management System (DBMS), Data Analysis, Flask, Vue.js, MongoDB, HTML5, ms office, JavaScript, Python (Programming Language), Data Science, Amazon Web Services (AWS)",Master's degree,Transport and Telecommunication Institute (TSI),"AWS Awsome Day Participation, Python for Data Science, Cybersecurity Essentials, Certification in Big Data Hadoop and Spark Developer, Data Science Capstone Project, Simplilearn Certification in Tableau Desktop 10, Certification in Machine Learning, Simplilearn Certification in Data Science with R, Simplilearn certification in Data Science with Python",Bengaluru,Karnataka,India,backendFinal
Software Engineer,Google,9.2,"Java, C, HTML, SQL, Data Structures, Redis, Apache Kafka, git, MongoDB, Maven, Dropwizard, Guice, Linux, Programming",Bachelor of Technology,Dhirubhai Ambani University,,Bengaluru,Karnataka,India,backendFinal
Software Engineer 2,Convin,3.6,"TypeScript, Mqtt, Kubernetes, MySQL, PostgreSQL, backend, Gin, Databases, API Development, Back-end Operations, Microservices, Systems Design, golang, Software Development, MERN Stack, Node.js, Go (Programming Language), MongoDB, kafka, Elasticsearch, Engineering, Education, English, Project Management, Java, Data Structures, Web Development, java, C++, Problem Solving, Object-Oriented Programming (OOP)",Bachelor's degree,Medicaps University,Cutshort Certified Go Programming (Golang) - Basic,Bengaluru,Karnataka,India,backendFinal
Software Engineer,Adyen,8.5,"Problem Solving, REST APIs, Databases, Software Development Life Cycle (SDLC), Algorithms, GitHub, JSON, Google Cloud Platform (GCP), Elasticsearch, Spring Batch, EQS, Apache Kafka, Microservices, Selenium, MySQL, Python (Programming Language), Leadership, Easily Adaptable, Java, Spring Boot, MongoDB, ElasticSearch, python, Data Structures, RESTful WebServices, Agile Methodologies, Representational State Transfer (REST), SQL, Programming, JavaScript, REST API",Bachelor's degree,"S J C Institute of Technology, CHICKBALLAPUR",,Bengaluru,Karnataka,India,backendFinal
Senior Full Stack Associate Developer,IG Group,5.8,"Google Cloud Platform (GCP), PL/SQL, Express.js, Apache Avro, Apache Ignite, Oracle SQL Developer, Code Review, Software Development, Computer Science, RESTful WebServices, Microservices, Spring Framework, Spring Boot, Elasticsearch, Node.js, Object-Oriented Programming (OOP), Algorithms, Data Structures, Computer Networking, Git, JIRA, Maven, Spring MVC, JavaScript, PostgreSQL, Postman API, JUnit, SQL, Java, HTML, Bootstrap, JSON, Representational State Transfer (REST), MySQL, Core Java, Eclipse, Microsoft Visual Studio Code, Linux Server, Teamwork, Conflict Resolution, Communication, Team Motivation, Apache Kafka, Database Management System (DBMS), Back-End Web Development, Model-View-Controller (MVC), Kafka Streams",Bachelor of Technology - BTech,"University Institute of Information Technology, HPU, Shimla",GATE (Graduate Aptitude Test for Engineering),Bengaluru,Karnataka,India,backendFinal
SDE1 - Backend Engineer,Kenshi Labs Consultancy Pvt. Ltd.,1.8,"Programming, Software Development, Application Programming Interfaces (API), Programming Languages, REST APIs, Web Services, C#, JSON, Database Management System (DBMS), Container Orchestration, SQL, Docker, Microservices, Kubernetes, Unit Testing, Amazon Web Services (AWS), Git, MongoDB, Nginex, Object-Oriented Programming (OOP), Figma, Java, Linux, Data Structures, Databases, Gin, GORM, Postman API, Amazon S3, GitHub, Go (Programming Language), PostgreSQL, C++, HTML, JavaScript, Python (Programming Language), Backend, C (Programming Language), HTML5, Css",BCA,Kannur University,"MongoDB Data Modeling Path, MongoDB CRUD Operations: Insert and Find Documents, MongoDB Node.js Developer Path , AWS Cloud Technical Essentials",Bengaluru,Karnataka,India,backendFinal
SDE 2 - Backend Engineer,CRED,6.5,"Core Java, Spring Boot, SQL, Java Enterprise Edition, Java Database Connectivity (JDBC), HTML5, Cascading Style Sheets (CSS), JavaScript, C++, C (Programming Language), Google Cloud Platform (GCP), Java",Bachelor of Technology - BTech,ATAL BIHARI VAJPAYEE GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY,S101: ScyllaDB Essentials – Overview of ScyllaDB and NoSQL Basics,Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,ZoomInfo,8.6,"Design Patterns, Unit Testing, Software Design, Test-Driven Development, Computer Science, Back-End Web Development, Hibernate, Oracle Database, Relational Databases, Object Oriented Design, Google Cloud Platform (GCP), Problem Solving, Low-Level Design, High-Level Design, Databases, Engineering, Application Programming Interfaces (API), Software Development Life Cycle (SDLC), Scripting, Debugging, API Development, Splunk, Continuous Integration and Continuous Delivery (CI/CD), Jenkins, Maven, Spring MVC, Spring Framework, Containerization, Design-Build, Apache Kafka, Multithreading, Java Virtual Machine (JVM), Distributed Systems, Systems Design, Microservices, REST APIs, Spring Boot, Java, Angular, Front-end Development, Data Structures, Product Development, Software Development, Algorithms, Web Design, Web Applications, Web Development, Object-Oriented Programming (OOP), C++, C, MySQL, Operating Systems, JavaScript, SQL, HTML, C (Programming Language), Eclipse, Javascript, AngularJS, CSS, Jira, Git, Angular Material, Cascading Style Sheets (CSS), HTML5, Core Java, Bootstrap, D3.js, Microsoft Excel, Representational State Transfer (REST), Microsoft PowerPoint, Public Speaking, Team Leadership, Leadership, TypeScript, Teamcenter, Java Swing, JavaScript Libraries, Algorithm Development, Full-Stack Development, JUnit, Sonar, ECMAScript",Bachelor's Degree,"Motilal Nehru National Institute of Technology (MNNIT), Allahabad",,Bengaluru,Karnataka,India,backendFinal
Back End Developer,Truffles AI,3.2,"Genai, supabase, Google Cloud Platform (GCP), Prisma ORM, zod, PostgreSQL, auth, TypeScript, radix, shadcn-ui, Back-End Web Development, Software as a Service (SaaS), MySQL, Natural Language Processing (NLP), Amazon Web Services (AWS), fronte, Full-Stack Development, Web Technologies, Tailwind CSS, Next.js, Redux.js, Vue.js, SQL, NoSQL, Front-End Development, React.js, MongoDB, Embedded JavaScript (EJS), Handlebars.js, PugJS, Express.js, Node.js, C++, JavaScript, C (Programming Language), Bootstrap, Cascading Style Sheets (CSS), HTML5, HTML, Negotiation, Teamwork",,,Code Sprint,Bengaluru,Karnataka,India,backendFinal
Lead Software Engineer,Airbus,9.5,"Identity and Access Management (IAM), Amazon Simple Notification Service (SNS), Amazon SQS, Next.js, Representational State Transfer (REST), REST APIs, Professional Skills, Computer Science, NestJS, Gitlab, Jenkins, AWS Lambda, TypeScript, NoSQL, Amazon Web Services (AWS), C++, C, SQL, Java, HTML, Python, Django, JavaScript, Software Development, Web Development, Web Applications, Git, Data Structures, MySQL, HTML5, CSS, Linux, Cascading Style Sheets (CSS), DBMS, Computer Network Operations, Programming, AngularJS, Node.js, Bootstrap, Mean Stack, Server Side Programming, Backend web Development",Bachelor’s Degree,"Jaypee University of Engineering & Technology, Guna","Scrum Developer , Cloud Computing",Bengaluru,Karnataka,India,backendFinal
Senior Backend Enginner,Novo,5.6,"Python (Programming Language), Cloud Computing, MongoDB, REST APIs, Flask, Elastic Stack (ELK), Software Development, Microservices, Distributed Systems, Git, Representational State Transfer (REST), Algorithms, Data Structures, Object-Oriented Programming (OOP), Google Cloud Platform (GCP), Jenkins, TypeScript, Node.js, Amazon Web Services (AWS), Python, Machine Learning, Django, SQL, MySQL, JavaScript, JSON, Elasticsearch, Kibana, Docker, fast.ai, Kubernetes",Master of Computer Applications,National Institute of Technology Durgapur,"Machine Learning Foundations: A Case Study Approach, Applied Plotting, Charting & Data Representation in Python, Inferential Statistical Analysis with Python, Introduction to Data Science in Python, Understanding and Visualizing Data with Python",Bengaluru,Karnataka,India,backendFinal
SDE 2 | Backend,Osfin.ai,4.4,"Java, Spring Boot, Kotlin, Node.js, Engineering, Web Development, JavaScript, C++",Integrated M. Tech,"Indian Institute of Technology, Roorkee",,Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,TEKsystems Global Services in India,4.2,"Kubernetes, Git, Software Development, AngularJS, Python (Programming Language), Node.js, Apollo GraphQL, Docker, GitHub, Angular, GraphQL, MongoDB, Golang, SQL, JavaScript, MERN Stack, Web Development, Machine Learning, HTML, C (Programming Language), Cascading Style Sheets (CSS), Go (Programming Language)",Bachelor of Technology - BTech,"Silicon Institute of Technology (SIT), Bhubaneswar",,Bengaluru,Karnataka,India,backendFinal
Software Engineer II,Tekion Corp,6.8,"Backend Development, Object-Oriented Programming (OOP), Data Structures, Algorithms, Java, Spring Boot, C++, JavaScript, Python (Programming Language), MongoDB, Mockito, SQL, JUnit, Microsoft Office, Incident Management, Machine Learning, Oracle SQL Developer, Apache Cordova",B.E,Thapar Institute of Engineering & Technology,,Bengaluru,Karnataka,India,backendFinal
Software Engineer,Caterpillar Inc.,4.1,"Core Java, Hibernate, MySQL, RESTful WebServices, Stack, Debugging, Problem Solving, Attention to Detail, Software Design, Microservices, Amazon Web Services (AWS), REST APIs, JUnit, Spring Boot, Python (Programming Language), SQL, C (Programming Language), HTML, Cascading Style Sheets (CSS), Microsoft Excel, Microsoft Word, Microsoft PowerPoint",Bachelor of Technology - BTech,NIST University,,Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Rafay,6.9,"Distributed Systems, k6, Perl, Java, PostgreSQL, C (Programming Language), Python (Programming Language), Go (Programming Language), Cloud Computing, Docker, MongoDB, Git, Linux, SQL, JSON, REST APIs, Jenkins, gRPC, Flask, Spring Boot, Representational State Transfer (REST), GitHub, Microsoft Azure, Kubernetes, Redis, Cloud Administration, Cloud Security, Application Programming Interfaces, Back-End Web Development, Microservices, DDoS Mitigation",Bachelor of Technology - BTech,PES University,,Bengaluru,Karnataka,India,backendFinal
Back End Developer,CRED,6.4,"Microservices, Database Management System (DBMS), Back-End Web Development, AWS Lambda, Amazon Dynamodb, AWS Step Functions, Amazon Simple Notification Service (SNS), Amazon SQS, Architecture, Systems Design, Server Side, Sprint Planning, Interpersonal Communication, Distributed Systems, Spring Integration, Log4j, Multithreading, Computer Science, Software Projects, Problem Solving, Code Review, Software Development, Design Patterns, Software Development Life Cycle (SDLC), Object Oriented Design, Apache NiFi, REST APIs, Hibernate, Databases, BPMN Modelling, Feel Expression, DMN Modelling, Azkaban, Cassandra, Spring Boot, Apache Kafka, SQL, Scala, Java, C++, SpringBoot, Algorithms, Programming, Field-Programmable Gate Arrays (FPGA), Jira, Bitbucket, MySQL, HTML5, Cascading Style Sheets (CSS), Matlab, Intel Quartus Prime, Teamwork, Critical Thinking, Internet of Things (IoT), JavaServer Pages (JSP)",Bachelor of Technology - BTech,"PEC University of Technology, Chandigarh","HTML, CSS, and JavaScript for Web Developers, Introduction to Electronics Coursera, Introduction to the Internet of Things and Embedded Systems, The Arduino Platform and C Programming",Bengaluru,Karnataka,India,backendFinal
Software Engineer 1,NetApp,2.7,"MongoDB, REST APIs, Core Java, Google Cloud Platform (GCP), .NET Core, RabbitMQ, .NET Framework, Erlang, Docker Products, Firebase, Docker , CI/CD, Python, FastAPI, Cloud Run, Java, Python (Programming Language), MySQL, User Experience Design (UED), Robotic Process Automation (RPA), Written Communication, Go (Programming Language), Django REST Framework, Git, Bootstrap, SQLite, C (Programming Language), HTML, C++, Cascading Style Sheets (CSS), JavaScript, Node.js, Django, Angular, AngularJS, UiPath, Linux, Problem Solving, Analytical Skills, Leadership, English",Bachelor of Technology - BTech,Noida Institute of Engineering & Technology,"AWS Cloud Practitioner, Adobe UX Foundation, Database and SQL for Data Science , ESOL International, Java (Basic) , MATLAB Onramp, NDG Linux Unhatched, Operating Systems, Patent Law for Engineers and Scientists, Python (Basic), Robotic Process Automation Starter Training, Speaking Effectively",Bengaluru,Karnataka,India,backendFinal
Software Engineer III,Walmart Global Tech India,4.2,"MERN Stack, Spring Boot, Node.js, JavaScript, TypeScript, Java, Python (Programming Language), Object-Oriented Programming (OOP), MongoDB, MySQL, PostgreSQL, Reactjs, Express.js, Redis, CI/CD Pipeline , Docker, Socket.io, C++, Data Structures, Algorithms, C (Programming Language), HTML5, Cascading Style Sheets (CSS), Bootstrap, jQuery, Git, Github, Semantic UI, Database Management System (DBMS)",Bachelor of Technology - BTech,Indian Institute of Information Technology Guwahati," Using Python to Access Web Data, Neural Networks and Deep Learning",Bengaluru,Karnataka,India,backendFinal
Software Consultant,Optimum InfoSolutions (M) Sdn Bhd.,6.0,"PostMan, Springboot, Api Integration, Debugging, Client Requirements, MongoDB, Spring Security, Microservices, HTML, Cascading Style Sheets (CSS), JavaServer Pages (JSP), Java Database Connectivity (JDBC), Object Oriented Design, Back-End Web Development, JUnit, Object-Oriented Programming (OOP), Attention to Detail, Passionate about Work, Responsiveness, Teamwork, Spring Data, Multithreading, Application Development, Java Application Development, JSON Web Token (JWT), Core Java, SQL, REST APIs, JavaScript, Spring Framework, Hibernate, Spring Boot, Spring MVC, MySQL, Java, Site supervision, Quality checking, Quantity Surveying, Ms office, Autocadd, Quality Assurance",Full Stack Web  Development,Masai,Cutshort Certified Java - Advanced,Bengaluru,Karnataka,India,backendFinal
Software Engineer,Synechron,3.3,"Back-End Web Development, Java, Spring Boot, RESTful WebServices, JUnit, Debugging, Microservices, Data Structure and Algorithms, Kafka, Caching, Gitlab, GitHub, Grafana, Rancher, Redis, Jenkins, Test-Driven Development, Git, Continuous Integration and Continuous Delivery (CI/CD), MongoDB, PostgreSQL, MySQL, C (Programming Language), C++, Object-Oriented Programming (OOP), Python Programming, HTML5, Cascading Style Sheets (CSS), Deep Learning, Machine Learning, Data Science, Operating Systems, Creative Problem Solving, Artificial Neural Network, Backpropagation, Hyperparameter Optimization, Convolutional Neural Networks (CNN), Database Management System (DBMS)",Bachelor of Technology - BTech,Rajkiya Engineering College Sonbhadra,"Computer System Security, Developing Soft Skills and Personality",Bengaluru,Karnataka,India,backendFinal
Junior Web Developer,Webguruz Technologies Pvt. Ltd.,5.1,"Customer Service, WordPress Frontend , jQuery, HTLM5 Canvas, Postman , Elementor, HTML5, Bootstrap, Core PHP, Laravel, AWS EC2 Instance Configuration , REST APIs, Postman API, API Testing, Admin Panel, Core Java, PHP, U.S I.T Staffing, IT Recruitment, CorelDRAW, Adobe Illustrator, Adobe Photoshop, Microsoft Word, Microsoft Excel, Microsoft Outlook, Microsoft PowerPoint, PhpMyAdmin, MySQL, WordPress, NetBeans, C (Programming Language), C++, Android, HTML, Cascading Style Sheets (CSS), JavaScript, Notepad++, Android Studio, XAMPP, E-commerce",Bachelor of Technology - BTech,Gurukul Vidyapeeth Institute of Engineering and Technology,,Chandīgarh,Chandigarh,India,backendFinal
