current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Network Security Analyst,IBM,5.2,"Security Information and Event Management (SIEM), Incident Response, Network Security, Information Security Management, Cybersecurity, Information Security, Vulnerability Assessment, HTML, C, Linux, Windows, Threat & Vulnerability Management, Digital Image Processing, Splunk, Vulnerability Management, Threat Analysis, Endpoint Security, Malware Analysis",Master of Computer Applications - MCA,JSS Science and Technology University. Mysore,"Zscaler Internet Access (ZIA) Certified Administrator,  Certified Network Security Specialist (CNSS), Cybersecurity Essentials, Splunk 7.x Fundamentals Part 1, CompTIA Security+, NSE 1 Network Security Associate, NSE 2 Network Security Associate",Bengaluru,Karnataka,India,security_analyst
Information Security Analyst,Monotype Solutions India,5.6,"Network Security, Cybersecurity, Engineering, Computer Networking, Security, Security Information and Event Management (SIEM), Networking, Application Security, IBM QRadar, McAfee ESM, LogRhtym, ArcSight",Bachelor of Engineering,GM Institute of Technology,IBM QRadar SIEM Foundation,Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Visa,5.7,"Stakeholder Management, Customer Satisfaction, Coaching, Google Sheets, Team Leadership, Team Management, Research Skills, Spoken English, Management Information Systems (MIS), MIS Reporting, Risk Reporting, Risk Frameworks, CTF, Counter-Terrorist Financing, Project Coordination, Compliance Operations, Business Process, Microsoft Power Apps, Business Continuity Planning, Business Continuity, GCIA, SME management, Interviewing, Budgeting, Escalation Process, Strategic Services, Category Management, Market Analysis, Procurement, Thinking Skills, Credit Risk Management, E-Commerce, Alternative Processes, Compliance Procedures, Financial Accounting, Third-Party Vendor Management, Record Keeping, Multitasking, Product Knowledge, Phone Etiquette, Workload Prioritization, Active Listening, Customer Service, Customer Experience, Demat, Office Application, Compliance Management, Security Investigations, Security Awareness, Investigative Research, Oral Communication, Vendor Relations, Business Risk, Relationship Building, Service-Level Agreements (SLA), Security Compliance, Client Onboarding, Report Writing, Training, Possess strong analytical, Customer Due Diligence (CDD), Troubleshooting, Skilled Multi-tasker, Electronic Payments, Payment Card Processing, Documentation, Fraud Prevention, Credit Card Fraud Prevention, Fraud Detection, Financial Crimes Investigations, Regulatory Standards, Program Control, Reputational Risk, Quality Reviews, Regulatory Compliance, Attention to Detail, Risk Analysis, Written Communication, Data Visualization, Insight Generation, Analytics, Mentoring, Presentations, Quality Management, Microsoft Office, Critical Thinking, Analytical Skills, Networking, English, Social Media, Quality Control, Teamwork, Problem Solving, Communication, Time Management, Interpersonal Skills, Project Management, Organization Skills, Presentation Skills",Bsc,Nehru Arts and Science College,,Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,IBM,3.2,"Proactive Monitoring, Linux Tools, Critical Incident Response, Internet Security, Fully bilingual English, Akamai, Incident Response, Slavic Languages, Cybersecurity, IBM QRadar, Akamai luna, Manage engine, Snow, Incident Management, Splunk, Microsoft Azure, Cyber security Analyst, Security Operations, Vulnerability Management, Cybersecurity Incident Response, Reporting and Communication, Cyber security , Certificated system administrator , ServiceNow",Bachelor of Technology - BTech,Bapatla Womens Engineering College,"CompTIA CySA+ ce Certification, ServiceNow Certified System Administrator, Microsoft Certified: Azure Fundamentals",Bengaluru,Karnataka,India,security_analyst
Security Analyst,ANZ,4.4,"Access Control, Cryptography, Cyber Forensics, Data Security, Disaster recovery planning, Firewall configuration, Malware identification, Mobile device security, Network Security, Security configuration, Security Policies, Threat Analysis, Threat Detection, Information Security, Cyber-security, BMC Control-M, Qlik Sense, Python, C, C++, Cybersecurity, Security",Bachelor of Technology - BTech,PES University,"Certificate of Cloud Security Knowledge v.5, Professional Cloud Security Engineer Certification, CompTIA Security+ ce Certification",Bengaluru,Karnataka,India,security_analyst
System Analyst,Stratogent,3.5,"Splunk, Cybersecurity, Proofpoint, CrowdStrike , Governance, Risk Management, and Compliance (GRC), Cloud Security, Microsoft Security",Bachelor of Engineering - BE,Maharaja institute of technology mysore,"Microsoft Security Essentials: Concepts, Solutions, and AI-Powered Protection",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,CYFIRMA,1.5,"Python (Programming Language), Linux, Operating Systems, AWS(Amazon Web Service) cloud computing , ASP.NET MVC, C#, Data Structure and Algorithm, Object-Oriented Programming (OOP), Core Java, JavaScript, Cascading Style Sheets (CSS), HTML, MongoDB, MySQL, C++, C (Programming Language), Leadership, Problem Solving, Research Skills, Communication",PG Diploma ,Centre for Development of Advanced Computing (C-DAC),,Bengaluru,Karnataka,India,security_analyst
Security Analyst,Optiv,4.9,"Networking, Data Privacy, Malware Analysis, Incident Response, Security Operations Center, Cybersecurity Tools, Analytical Skills, Forcepoint, Crowdstrike Falcon, Swimlane , SentinelOne, Palo Alto Networks Cortex, IBM QRadar, Proofpoint, Splunk Enterprise, Office 365, Cisco Meraki, Troubleshooting, N-Able, Windows, Network Operations Center (NOC), Security Information and Event Management (SIEM), System Administration, Remote Monitoring",Diploma,M S Ramaiah Institute of Management,"CompTIA CySA+ ce Certification, Foundations of Operationalizing MITRE ATT&CK , Fortinet Network Security Expert Level 1: Certified Associate, Fortinet Network Security Expert Level 2: Certified Associate, Fortinet Network Security Expert Level 3: Certified Associate",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Motherson Technology Services,0.8,"Information Security Management System (ISMS), TISAX, Governance, Risk Management, and Compliance (GRC), Risk Management, Cybersecurity, ISO 27001, Cyber Security Risk, Cyber Defense, AWS Identity and Access Management (AWS IAM), Security Information and Event Management (SIEM)",Master of Science - MS,Amity University,"ISO 27001 Lead Implementer - Information Security Certification, AWS Cloud Practitioner Essential , Intro to Splunk",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,World Informatix Cyber Security,3.6,"English, Research, Engineering, Computer Science, Microsoft Excel, Communication, Problem Solving, Leadership",M.tech computer science,Business Consultancy ,"Madhu pawar , Cyber security",Bengaluru,Karnataka,India,security_analyst
Information Security Analyst,Nike,5.8,"Lead implementer, Questionnaires, Presentations, Key Metrics, ISO 27701, Security Awareness, Grc tool, External Audits, Stakeholder Management, Payment Card Industry Data Security Standard (PCI DSS), GRC Tool, Cybersecurity awareness, PIMS, Business Continuity Management System , Business Impact Analysis, Third Party Risk Management (TPRM), Exceptions handling, IT Security Policies & Procedures, ISO27001:2022 , Risk Management, ISO 27001 Lead Auditor, Auditing, Internal Audits, Enterprise Risk Management, ISO 27001, Engineering, English, Communication, Training, Security Information and Event Management (SIEM), Cybersecurity",Bachelor of Engineering - BE,BANGALORE Jobs,"Proofpoint Certified DLP Specialist 2024, ISO 27001 Lead Implementer - Information Security Certification, WebInspect AppSec Tester Certified Professional, ISO 27001 Lead Auditor, ISC2 Candidate",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,"REZNEXT Global solutions private limited, Bangalore ",3.6,"Cybersecurity, Splunk Enterprise Security, CIA, Splunk, SEIM, Cyber Operations, Cyber Defense, Log Analysis",Bachelor of Engineering - BE,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Atos,2.1,"IPS, IDS, Web Application Firewalls, SOC 1, Malware Analysis, Security Analysis (Securities), Security Information and Event Management (SIEM), Cybersecurity, Networking",Bachelor of Engineering - BE,SJB Institute of Technology,,Bengaluru,Karnataka,India,security_analyst
Senior Security Analyst,Deep Armor,3.6,"GHAS, DevSecOps, Trufflehog, Spectralops, GitOps, Git Guardian, Secret management, Leaked credentials, Information Technology Infrastructure, Java, Web Application Security, Python (Programming Language), Programming Languages, Cyber-security, Offensive security, CVSS scoring, Javacript, API Testing, SSL TLS, Secure SDLC, Secure Code Review, Owasp top 10, OWASP ZAP, SQL Injection, NESSUS, Burp Suite, Shell Scripting, CVE, Dast, Sast, Cybersecurity, Attention to Detail, OWASP, Hydra, Tenable Nessus, burpe, Nmap, Firewalls , Penetration Testing, Linux, Security Operations Center, Executive Presentations, Coaching & Mentoring, Information Technology, Teamwork, Sourcing, Recruiting, Interviewing, Human Resources (HR), Security Information and Event Management (SIEM), Hunting, Cyber Threat Hunting (CTH), JavaScript, Computer Forensics, Leadership, Problem Solving, Special Education, Academic English, English, Communication, Client Relations, Microsoft Office, Social Media Marketing",Master of Computer Applications - MCA,Jain (Deemed-to-be University),"Pre Security Certificate, Digital marketing , First Blood, Writing a Business Report",,Kerala,India,security_analyst
SOC Analyst,Granicus,4.2,"Virtual Private Network (VPN), Vulnerability Management, Vulnerability Scanning, Application Security, Security Awareness, Data Privacy, Data Security, Security Operations, Security Operations Center, Wireshark, Risk Assessment, Endpoint Security, Vulnerability, Transmission Control Protocol (TCP), Communication, Internet Protocol Suite (TCP/IP), Enterprise Security, Cybersecurity, Information Security, Analytical Skills, Incident Response, Network Security, Incident Management, Cyber-security, IPS, Malware Analysis, Threat Assessment, Cyber Threat Intelligence (CTI), EPO, Siem, soc, Log Analysis, Splunk, IBM QRadar, Sentinel, Azure Sentinel, SOAR, DLP, EDR, Vulnerability Assessment, Threat & Vulnerability Management, OWASP, Firewalls, Proxy, Email Security, Phishing, Antivirus, Threat Analysis, Cyber Threat Hunting (CTH), ArcSight",,,,Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Cyderes,9.4,"Okta Identity Cloud, Windows Server, Active Directory, Microsoft Office, Microsoft Excel, Microsoft Word, Microsoft Outlook, RSA SecurID, RSA Tokens, mfa, Service-now.com, Microsoft Exchange, Identity & Access Management (IAM), IAM",bcet,st.patricks ,"Cyberark certified pre-sales engineer PAM (CPE- PAM), Okta Certified Professional",Bengaluru,Karnataka,India,security_analyst
Information Security Analyst,Wells Fargo,12.1,"Info Sec, Auditing, Problem Management, Incident Management, Project Coordination, Problem Solving, Business Process Management, Time Management, Identity and Access Management (IAM), Team Management, System Administration, Security, Service Desk, Reporting, Oracle Identity Manager, Reconciliation, ITIL",,Management Institute Of Durgapur(W.B.U.T),,Bengaluru,Karnataka,India,security_analyst
Security Analyst,Tata Consultancy Services,4.4,"Engineering, SOC Analyst, Splunk, SOC 1, Communication, Strategy, Leadership",Computer Science Engineering,SJC Institute of Technology,,Bengaluru,Karnataka,India,security_analyst
Cyber Security Consultant,Infosys,5.9,"WAF, SOAR, Azure Sentinel, Vulnerability Assessment, Cyber Threat Hunting (CTH), Transport Layer Security (TLS), Security Incident & Event Management, Security Operations, Cloud Security, EDR, Operational Risk Management, NIST, Information Security Analysis, Palo Alto Networks Cortex, OpenText Security & Protection Cloud, ISO 27001 Lead Auditor, Incident Management, Information Security, ArcSight, IBM QRadar, Security Information and Event Management (SIEM), Cybersecurity, Management Information Systems (MIS), C++, Soft Skills, Employee Engagement, Qradar, ISO 27001, Data Privacy",Master of Computer Applications - MCA,"Kalinga University, Raipur","FUNDAMENTALS OF DIGITAL MARKETING, INTRODUCTION TO ETHICAL HACKING, CyberRes-ArcSight Certified Presales Engineer (MFCPE), CyberRes Partner Certified Sales Professional (MFCSP), GCP Big data & ML Fundamentals",Bengaluru,Karnataka,India,security_analyst
