current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Staff Machine Learning Engineer,"ThinkLabs AI, Inc.",24.5,"Data Modeling, Machine Learning, Neural Networks, Web Services API, Python, Distributed Systems, Software Engineering, Data Analysis, Oceanography, Physics, Fortran, Science, Parallel Programming, Matlab, High Performance Computing, Data Management, Grid Computing, Linux, Software Development, Coastal, Remote Sensing, LaTeX, Scientific Computing, Environmental Science, GIS, Java, Analysis, Modeling, System Architecture, C#, Git",MS,Massachusetts Institute of Technology,,Providence,Rhode Island,United States,mlopss
Data Engineer,Wix.com,7.1,"Teaching, SIGINT, Java, Microsoft Office, Military Intelligence, Intelligence, Combat, Object-Oriented Programming (OOP), Self Learning, Programming, Radio Frequency (RF), Cellular Communications, Public Speaking, Leadership, Teamwork, Presentations, Rapid Learning, High Pressure Situations, High Pressure Environment, Python (Programming Language)",Engineer's degree,Ben-Gurion University of the Negev,,Tel Aviv,Tel Aviv District,Israel,mlopss
Technical Architect,ClearDemand,23.2,"Java Enterprise Edition, Architecture, Hibernate, Web Services, Spring, Scala, XML, SOA, Struts, Agile Methodologies, Java, Architectures, Servlets, J2EE Application Development, Spring Framework, Tomcat, SDLC, JSP, OSGi, OAuth, REST, Node.js, PhoneGap, AngularJS, Service-Oriented Architecture (SOA), Software Development Life Cycle (SDLC), nodejs, RabbitMQ, Redis, JavaScript, Object-Oriented Programming (OOP), React.js, reactjs",Master’s Degree,"Birla Institute of Technology & Science, Pilani","shaping-up-with-angular-js, Functional Programming Principles in Scala",Chennai,Tamil Nadu,India,mlopss
Director of Engineering,nomiso,19.3,"Director level, Engineering Leadership, Engineering Management, Management, Robotics & Artificial Intelligence, Java, Research, Test Automation, Performance Testing, Mobile Technology, Agile Methodologies, Hadoop, RESTful WebServices, Drupal, Docker, InfluxDB, Grafana, Prometheus, RethinkDb, CockroachDb, Gatling, Python (Programming Language), Amazon Web Services (AWS), Google Cloud Platform (GCP), Microsoft Azure, Training, Leadership, Team Building, Windows/Linux,Mac,SeleniumWebdriver,Junit,TestNG,Maven,Protractor-Jasmineframework,Appium,Android Studio,Gradle,Sonar,Robustest,Eclipse,Jmeter,Jira,Confluence,Bitbucket,RestAPI,SoupUI,JSON,TestLink,JenkinsCI,AngurlarJS, Node JS, JSON,Postman, PHP, testLink,Oracle,MySQL,Mongo DB, BDD Cucumber, DevOps, Security Testing, Alfresco, Liferay, Puppet, Robot Framework, FitNesse, Voyager Framework, Node.js,Angular.js & React.js, Micro Services, Apache Kafka, Consul, Nats, Kubernetes, Go, AppDynamics, Inginx, Mountebank , CouchDb, AppScan , DroneCI, Robotic Process Automation (RPA), SpringCloud, Jenkins",Bachelor’s Degree,Jawaharlal Nehru Technological University,,Bengaluru,Karnataka,India,mlopss
Senior Machine Learning Engineer II,Eli Lilly and Company,16.0,"AWS SageMaker, Business Intelligence (BI), MLOps, Amazon S3, Convolutional Neural Networks (CNN), Recurrent Neural Networks (RNN), Recommender Systems, Amazon Web Services (AWS), Tortoise SVN, TensorFlow, Optimization, SQL, Data Analysis, Pycharm, Artificial Neural Networks, Project Management , Machine Learning, Manufacturing, Design for Six Sigma (DFSS), Computer-Vision, Automotive, Statistics, Design of Experiments (DOE), Design for Manufacturing, Deep Learning, Siemens NX, Matlab, Microsoft Office, MINITAB, PTC Creo, MySQL, Tableau, Python (Programming Language), Design and Development, ISO 13485, SOLIDWORKS, Kubernetes, Amazon EKS",Master of Technology - MTech,"Indian Institute of Technology, Delhi","Generative AI Essentials for Data Analytics, Running Kubernetes on AWS (EKS), Building LLM-Powered Applications, MLOps Engineering on AWS, Six Sigma Expert, Solidworks CAD Basic and Advanced, Six Sigma Foundation, Tableau, सुभाषितम् संस्कृतम् -5, Machine Learning, Project Fundamentals, Advanced Course on Special Theory of Relativity
, Smart Product Design methods and processes in automotive industry",Bengaluru,Karnataka,India,mlopss
Senior AI Architect,Altimetrik,22.5,"Graphics Processing Unit, ML Ops, Gen AI Architect, Multi Cloud Expert, Agentic AI, AWS SageMaker, Amazon Bedrock, Deep Learning, Generative AI Studio, Infrastructure as a Service (IaaS), Agile Development, Distributed Applications, Cross-functional Team Leadership, Systems Design, Presentation Skills, Management, Communication, PyTorch, JSON, Peer-to-peer Computing, Kubernetes, Cloud Applications, Application Programming Interfaces (API), AIX Administration, Data Preparation, Responsible AI, Business Understanding, Statistical Analysis, MLOps, Negotiation, Alteryx, Delivery Of Projects, Leadership, Team Management, Analytical Solutions, Technical Leadership, MLflow, Personal Training, Systems Analysis, Business Knowledge, Strategic Planning, Technical Analysis, Tableau, Stakeholder Engagement, Analytics, Team Leadership, Machine Learning, Data Science, Artificial Intelligence (AI), Data Engineering, Microsoft Power BI, Data Analytics, Operational Risk, Data Governance, Business Requirements, AWS Solution Architect Professional, Data Scientist, AI & ML Engineer, Project Management, Hadoop, Big Data Analytics, PySpark, Data Analysis, C (Programming Language), Big Data, Continuous Integration and Continuous Delivery (CI/CD), Deep Neural Networks (DNN), Cloud Infrastructure, Unix, Software Development, IT Project Management, IT Infrastructure Management, Analytical Skills, Oracle Database, Database Administration, AWS Solution Architect, SQL, Python (Programming Language)",MCA,Sikkim Manipal University - Distance Education,"SnowPro Core Certification, Professional Machine Learning Engineer Certification, Associate Cloud Engineer Certification, AWS Certified Machine Learning - Specialty, NVIDIA Certified Professional - Accelerated Data Science, Accelerating Deep Learning with GPUs, Deep Learning Fundamentals, Introduction to Deep Learning & Neural Networks with Keras, Machine Learning with Python, Microsoft Certified: Azure AI Engineer Associate, Microsoft Certified: Azure AI Fundamentals, AWS Certified Solutions Architect Professional, AWS Certified Solutions Architect – Associate, Python",Bengaluru,Karnataka,India,mlopss
Product Site Lead & Data Science Engg. Manager,Utopus Insights,26.3,"Product Management, Mobile Technology, Machine Learning, MLOPs, Mobile Devices, Telecommunications, Go-to-market Strategy, Wireless, 3G, Testing, Strategy, Enterprise Software, Amazon Web Services (AWS), AWS SageMaker, Python (Programming Language), Cross-functional Team Leadership, Enterprise Mobility, AWS Databricks",Master of Computer Applications (MCA),National Institute of Technology Calicut,"Stanford Ignite Program (Entrepreneurship), Finance for Non Finance Managers, AWS Certified Machine Learning – Specialty",Bengaluru,Karnataka,India,mlopss
"Data Engineer, Ops, ML",Freelance | Self-Employed,17.7,"Cloud Computing, Python (Programming Language), Apache Spark, Apache Kafka, Python, Scala, SQL, PL/SQL, Java, Dataiku DSS, DBT (Data Build Tool), Apache Airflow, Terraform, Ansible, Elasticsearch, Docker, Kubernetes, Jenkins, Git, Data ops, DevOps, Google Cloud Platform (GCP), Amazon Web Services (AWS), Snowflake, Databricks, Tableau, ETL, MLflow, Data Science, Artificial Intelligence, Big Data, Machine Learning, Statistics, Deep Learning, TensorFlow, Oracle Database, MySQL, MongoDB, Spotfire",Engineer,ENSEIRB-MATMECA,,,,France,mlopss
DevOps Technical Lead,Virtusa,7.2,"Amazon EKS, Amazon Web Services (AWS), Jenkins, Continuous Integration and Continuous Delivery (CI/CD), Ansible, Docker, Ansible Tower, Tortoise SVN, GIT, Sonarqube, Nexus, Shell Scripting, Agile Application Development, Agile Methodologies, Agile Project Management, Agile & Waterfall Methodologies, Leading Meetings, User Stories, Operations Management, Project Management, Scrum, Jira",Bachelor of Technology - BTech,JNTUH College of Engineering Hyderabad,"Agile Foundations, Agile Software Development: Scrum for Developers, Agile at Work: Driving Productive Agile Meetings, Agile at Work: Getting Better with Agile Retrospectives, Agile at Work: Planning with Agile User Stories, Agile at Work: Reporting with Agile Charts and Boards, Characteristics of a Great Scrum Master, Scrum: Advanced, Scrum: The Basics, Transitioning from Waterfall to Agile Project Management, Certified ScrumMaster® (CSM®), AWS Certified Devops Engineer-Professional",Hyderābād,Telangana,India,mlopss
ML Ops,TheEndorse,1.0,"Git, Large Language Models (LLM), Kaggle, Data Science, C++, PIL, Data Wrangling, EDA, Data Management, Data Cleaning, Artificial Intelligence (AI), pymupdf, NLTK, Streamlit, Microsoft Power BI, Deep Learning, Object-Oriented Programming (OOP), SQL, Pandas (Software), Data Visualization, Critical Thinking, Code Review, NumPy, Statistical Data Analysis, Statistical Analysis, Programming, Mathematics, Jupyter, Microsoft Excel, Personality Development, Grit, Ethics, Algorithm Design, Date and Time Manipulation, Control Structures, Algorithm Development, User Interface Design, Game Development, Collision Detection, Scorecard Management, Speech Recognition, Audio Handling, Web Integration, Machine Learning, C (Programming Language), Presentations, Problem Solving, Data Structures, Python (Programming Language), Project Management, English, Research Skills, Communication",Bachelor's degree,Indira Gandhi National Open University,"Data_Science_Course, Python_from_Scratch, Junior software developer , The Data Science Course , Certificate of Completion - Simplilearn, Certificate of Honors",Delhi,Delhi,India,mlopss
Technology Analyst (Notice Period),Infosys,4.2,"Microsoft Azure Machine Learning, Natural Language Processing (NLP), Data Science, SQL, Machine Learning, Critical Thinking, Python (Programming Language), Analytical Skills, Communication, Team Leadership, English",Bachelor's degree,"Medi-Caps Institute of Science & Technology , AB Road, Pigdamber (Rau) Indore-453331","IBM Data Science Professional Certificate, Microsoft Certified: Azure AI Fundamentals, Data Analysis With Python, Database Management System Part - 1, Critical Thinking For Information Age, Python Data Structures, Teamwork Skills: Communicating Effectively In Groups, Getting Started With Python , Presentation Skills: Speechwriting And Storytelling, Microsoft Certified: Azure Data Scientist Associate",Indore,Madhya Pradesh,India,mlopss
ML Engineer,Clarifai,4.8,"ServiceNow, Go (Programming Language), Databricks, Google Kubernetes Engine (GKE), Docker, DevOps, Kubernetes, Apache Spark, Data Science, Data Engineering, Machine Learning, AWS Lambda, MySQL, MongoDB , Pandas, Project Management, Windows Administration, Microsoft SQL Server, AWS Command Line Interface (CLI), Internet of Things (IoT), C#, Autodesk Fusion 360, SQL, Python (Programming Language), Automotive, Analytical Skills, Amazon Web Services (AWS), Microsoft Azure, Red Hat Linux, Cloud Infrastructure",Certified Professional in Advanced Programming ,"Indian Institute of Technology, Madras","Building advanced RAG applications, Practical A/B testing, Programming with Google Go, Functions, Methods, and Interfaces in Go, DevOps Crash Course, Python for Data Science, AWS Certified Solutions Architect – Associate, SQL for Datascience , The Arduino platform and C programming, Introduction to Internet of things and Embedded systems , SAP Technical consulting - virtual internship program , image processing onramp with matlab, data collection and processing with python, python functions , files and dictionaries , Python Basics, certified solidworks associate in mechanical design, Machine learning for all, programming for everybody , matlab onramp, Amazon Web Services Cloud Practitioner",Bengaluru,Karnataka,India,mlopss
"Software Engineer, Computer Vision",Fubo,6.2,"Machine Learning Ops, Diffusion Models, Generative AI, Natural Language Processing (NLP), Team Leadership, Generative AI Tools, Deep Reinforcement Learning, Research Skills, Organizational Leadership, Stakeholder Management, Large Language Models (LLM), DevOps, Teamwork, Problem Solving, Git, Communication, Presentations, System Development, Project Management, Data Engineering, Front-End Development, Perl, Python (Programming Language), Software Development Life Cycle (SDLC), Sequence Models, Recurrent Neural Networks (RNN), Long Short-term Memory (LSTM), Gated Recurrent Units (GRU), Machine Learning, Artificial Intelligence (AI), Data Science, Data Mining, Big Data, Data Analysis, Object-Oriented Programming (OOP), Computer Vision, Algorithms, Software Development, Python, R, MATLAB, Microsoft Office, Microsoft Word, Microsoft PowerPoint, Microsoft Excel, MySQL, Oracle Database, Operating Systems, PyTorch, Linux, TensorFlow, Pandas (Software), Leadership, Public Speaking, Team Management, Big Data Analysis, Reinforcement Learning, NumPy, SciPy, Scikit-Learn, Deep Learning, Convolutional Neural Networks (CNN)",Certification Course,Indian Institute of Science (IISc),"How do Diffusion Models Work, DL#110 - Sequence Models, AWS Machine Learning Foundations Course, DL#106 - Optimization Algorithms , DL#107 - Introduction to Pytorch, DL#108 - Convolutional Neural Networks, DL#109 - Deep Convolutional Neural Networks, DL#112 - Introduction to Object Detection, DL#101 - Getting Started, DL#102 - Primitive Neurons, DL#103 - Sigmoid Neuron , DL#104 - Feedforward Neural Networks, DL#105 - Training Feedforward Neural Networks, Data Analysis with Python, Getting Started with Jetson AI Nano, Python 101 for Data Science, Learn MATLAB, A Gentle Introduction to Deep Learning using Keras, Cisco CCNA Network Fundamentals Chapter 1, Cisco CCNA Network Fundamentals Chapter 2, Cisco CCNA Spanning Trees Basics, Git Started with Github, Hadoop Starter Kit - 2018, Introduction to Cloud Computing, Introduction to Cryptocurrencies and Blockchain, MongoDB Essentials - Understand the Basics of MongoDB, Network Attached Storage (NAS) for Beginners, Node JS Training and Fundamentals, Raspberry Pi Workshop 2018, Regex Academy: An Introduction To Text Parsing Sorcery",Bengaluru,Karnataka,India,mlopss
