current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Software Developer 2,Ericsson,5.9,"Firebase, AngularJS, Terraform, Redis, PostgreSQL, Amazon Web Services (AWS), iOS Development, Android Development, Kotlin, UI, Object-Oriented Programming (OOP), Web Development, User Experience (UX), Data Structures, Java, Android, C, C++, Python (Programming Language), HTML5, Cascading Style Sheets (CSS), JavaScript, Django, Core Java, Flutter, PHP, SQL, Teamwork, Time Management, Problem Solving, Docker, Django REST Framework, Kubernetes",BTech - Bachelor of Technology,"Indian Institute of Information Technology, Design and Manufacturing, Jabalpur","The Fundamentals of digital marketing, DIGITAL SKILLS: MOBILE, HackerRank Python (Basic), Merit Certificate for Flipr Hackathon X, Merit Certificate for Flipr Hackathon 8.0 , Google Cloud Platform Fundamentals: Core Infrastructure, Goldman Sachs Engineering Virtual Program, What is Data Science?, Android App Development, HackerRank Java (Basic), HackerRank Java (Intermediate), HackerRank Problem Solving (Basic), Japanese for beginners 1, Build Your First Android App (Project-Centered Course), Python Project: pillow, tesseract, and opencv, Web Development, Competitive Programmer's Core Skills, Cloud Computing, Programming Mobile Applications for Android Handheld Systems: Part 1, Programming for Everybody (Getting Started with Python), Algorithmic Toolbox, HTML, CSS, and Javascript for Web Developers",Gangānagar,Rajasthan,India,mobiledevFinal
Android Developer,OBII KRIATIONZ WEB LLP,0.5,"Mobile Application Development, Kotlin, Html css, JavaScript, React.js, React Native, Communication, Microsoft Power BI, SQL, Team Management, Python (Programming Language), Data Mining, Microsoft Excel, Data Warehousing, Big Data, Data Analytics, Web Development, Microsoft Office",Bachelor of Engineering - BE,Anna University Chennai,,Bengaluru,Karnataka,India,mobiledevFinal
Senior Application Developer,Accenture,6.2,"Commerce Cloud, Product Requirements, Enterprise Solution Design, Coding Standards, Arrow Functions, Foreign Languages,  Mobile application , React Hooks, Web Application Development, User Experience (UX), Git, JavaScript eXtension (JSX), iOS, Troubleshooting, Debugging, Code Design, react js, Software Deployment, Mobile Applications, JavaScript Object Model (JSOM), Application Development, Web Technologies, Android Development, Responsive Web Design, Code Review, REST APIs, Android Studio, Front-End Development, Mobile Application Development, Team Effectiveness, Cascading Style Sheets (CSS), Redux.js, TypeScript, JavaScript, React Native, Xcode, Firebase, React.js, SQL",Bachelor of Engineering - BE,Sanjay Ghodawat Institute,"Cloud Security Fundamentals: Cloud Application Security, OWASP Top 10: Securing Web Applications, Agile & TDD Best Practices for APIs: Test-driven Development Strategy, Agile Best Practices for Tech Leaders: Scrum Artifacts, Agile Project Planning, Artificial Intelligence and Machine Learning, Business Value of the Cloud: The Cloud Computing Value Proposition, ChatGPT Prompt Engineering Examples & Use Cases, Generative AI APIs for Practical Applications: An Introduction, Jenkins for DevOps: Jenkins Configuration for DevOps, Software Data Analysis: Project Management Metrics, Software Design and Development: Design Patterns & SOLID Principles, Test Automation: Automated Software Testing, The Language of DevOps: DevOps Tools & Processes, Transition to Scrum: Agile Foundation to Scrum, Using Docker for DevOps: Introduction to Docker, Using Kanban in IT & Software Development, Certified course in advance emmbedd system",Bengaluru,Karnataka,India,mobiledevFinal
SDE 2,Honeywell,8.7,"Redux.js, TypeScript, Mobile App Architecture, Scrum, Agile Methodologies, iOS, GitHub, Android Development, Java, Flutter, ASP.NET, Leadership, Dart, React.js, React Native, JavaScript, Android, Node.js",Bachelor of Technology - BTech,Arya College of Engineering,,Bengaluru,Karnataka,India,mobiledevFinal
Software Engineer - Tier ll,NAGRA,5.1,"React Native, Redux.js, TypeScript, JavaScript, Redux Thunk, Zustand, Mobile Application Development, Front-End Development, Mobile Applications, Data Structures, Debugging, Design, Object-Oriented Programming (OOP), Programming Languages, Mobile Interface Design, Software Development, Jira, React.js, Hiring, Computer Science, jQuery, Fabric js, SASS, Bootstrap, CSS, HTML5, Cascading Style Sheets (CSS), HTML, GitHub",Bachelor of Engineering - BE,Shri Yoginndra Sagar Institute of Technology & Science Ratlam,"The Social Coder Contest Winner, Red Hat Certified System Administrator (RHCSA), Network+, A+ 
",Bengaluru,Karnataka,India,mobiledevFinal
Flutter Developer,SLK,3.6,"Flutter/Dart, Android, Xcode, Node.js, MongoDB, React.js, Flutter, NodeJS & MongoDB, Google Gemini, TypeScript, JavaScript, Svelte, Postman API, Dart, Flutter, Firebase, Android Development, English, HTML, Mobile Application Development, iOS Development",Bachelor of Science - B.Sc,"The New College, Chennai",Flutter,Bengaluru,Karnataka,India,mobiledevFinal
Mobile Application Developer,"National Informatics Centre, Govt of India",3.2,"Redux, Zustand, Google Maps API, Razorpay, Getx, REST APIs, Flutter, Git, React Native, Python (Programming Language), HTML, Cascading Style Sheets (CSS), Bootstrap, JavaScript",Postgraduate Degree,Kannur University,,Thiruvananthapuram,Kerala,India,mobiledevFinal
Mobile Application Developer,Cezcon Solutions LLC,2.7,"Project Management Software, Mobile Application Development, React Native, iOS, E-Commerce, REST APIs, Image Editing, JSON Web Token (JWT), Git, Microsoft Visual Studio Code, Skill Development, Software Development, HTML5, Node.js, MongoDB, Express.js, Mearn, AngularJS, 100k, Web Development, GitHub, Bootstrap, React.js, Front-End Development, HTML, C (Programming Language), Cascading Style Sheets (CSS), Computer Networking, JavaScript, Web Design, Sales, Marketing, Closed-Circuit Television (CCTV), Computer Hardware",Bsc,University of Calicut,,Bengaluru,Karnataka,India,mobiledevFinal
myStatus,myStatus App,6.6,"Product Marketing, Amazon S3, Electron.js, Continuous Integration (CI), npm, User Interface Design, HTML5, Google Cloud Platform (GCP), Cloud Services, Django REST Framework, Python (Programming Language), Android, Kotlin, Vanilla JavaScript, React Native, Flutter, Express.js, MongoDB, React.js, Node.js, JavaScript, TypeScript, Dart",Bachelor of Technology - BTech,"Manda Institute of Technology,Bikaner",,Bengaluru,Karnataka,India,mobiledevFinal
Software Developer,Acehours,1.8,"Teamwork, Presentations, Agile Methodologies, Technical Design, Figma (Software), Flutter, Ui Ux, Android Development, FastAPI, SQL, Communication, Design, Mobile Application Development",Bachelor of Engineering - BE,Atria Institute of Technology,,Bengaluru,Karnataka,India,mobiledevFinal
Software developer (Mobile developer),iQuinceSoft,1.0,"Android SDK, TypeScript, React Native, Python (Programming Language), FastAPI, Core Java, Mobile Application Development, User Experience (UX), XML, Kotlin, Microsoft Excel, Java",Bachelor of Technology - BTech,GL Bajaj Institute of Technology and Management,"Microsoft AI SKILLS CHALLENGE, Tcs",Mathura,Uttar Pradesh,India,mobiledevFinal
Senior Technical Specialist,Amadeus,11.2,"iOS Development, Swift (Programming Language), SwiftUI, Cocoa Touch, Mobile Applications, Objective-C, Client-Server Model, Optimization, iOS, Technical Requirements, Profiling Tools, React Native, Flutter, TypeScript, Continuous Integration and Continuous Delivery (CI/CD), Model-View-Presenter (MVP), Viper, Data Structures, Analytical Skills, Algorithms, Technical Leadership, Computer Science, Debugging, SDKs, Communication, Coding Standards, Interpersonal Skills, Scrum, Design Patterns, Software Development, Application Development, Agile Methodologies, Programming, User Interface Design, iPhone, C, Xcode, JSON, XCode, CocoaPods, REST APIs, Swift, Git, Representational State Transfer (REST), iPhone Application Development, iPad Development, iPhone development, Mobile Programming, UIKit, iOS Design, Model-View-Controller (MVC), Core Data, Model-view-viewmodel (MVVM), Combine, Fastlane, Interface Builder, App Store, Object-Oriented Programming (OOP), Problem Solving, Critical Thinking, Emotional Intelligence, Leadership, Teamwork, Technical Presentations, Functional Programming, Mobile Application Development",Bachelor of Technology (BTech),Acharya Nagarjuna University,"Learning Combine with Swift, Learning Functional Programming with Swift, Swift 5 Essential Training, SwiftUI Essential Training",Bengaluru,Karnataka,India,mobiledevFinal
Software Engineer,Nissi Software Systems,2.1,"Core Data, UIKit, REST APIs,  iOS, iPhone Application Development, Objective-C, Software Development Life Cycle (SDLC), CocoaPods, iOS, Git, GitHub, Java, Firebase, Android Studio, Python (Programming Language), Streamlit, Model-view-viewmodel (MVVM), Google Maps, Xcode, Auto Layout, Realm Database, Swift (Programming Language), Mobile Application Development, iOS Development",Master of Computer Applications - MCA,KIT-Kalaignarkarunanidhi Institute of Technology,"Git Command Line for Beginners , MySql Basics, iOS App Development Using Swift, Python Course, The Joy of Computing using Python",Bengaluru,Karnataka,India,mobiledevFinal
Flutter Developer,Xlorit,3.0,"Xcode, Android Studio, PHP, JavaScript, Firebase, iOS Development, Android Development, Flutter",Bachelor of Computer Applications,Manipal University Jaipur,,Cochin,Kerala,India,mobiledevFinal
Software Developer,DataArt,3.8,"Mobile Applications, Xcode, Object-Oriented Programming (OOP), Software Development, Computer Science, TypeScript, GraphQL,  Agora, Socket.io,  i18, MobX, Redux toolkit, javascipt, react js, Philips Population Health Management, Git, Jest, Debugging, Application Programming Interfaces (API), REST APIs, iOS Development, Redux.js, Android , Functional Programming, User Interface Design, Front-End Development, Mobile Application Development, iOS, Mapbox, Unit Testing, React Native , Redux Thunk, React.js, Data Structures, Android Development, Flutter, Search Engine Optimization (SEO), Digital Marketing, Finance, C (Programming Language), Java, Android, Problem Solving, Engineering, Programming Languages, Dart, HTML, Cascading Style Sheets (CSS), C++, java, c, HTML5, Android Studio, flutter, Creative Problem Solving, React Native, Programming, Web Development, JavaScript, Algorithms",Bachelor of Technology - B.Tech,Uttarakhand Technical University,"Android app  development, Android n developer , Data structure and Algorithm , Neural networks",Bengaluru,Karnataka,India,mobiledevFinal
Specialist Software Engineer,Societe Generale Global Solution Centre,9.2,"Scrum, User-centered Design, Planning, Design Thinking, Mobile Application Development, Product Strategy, Analytical Skills, iOS, Git, Kotlin, Design Patterns, UIKit, Front-End Development, Objective-C, Xcode, Agile Methodologies, REST APIs, Transporter, Testflight, CocoaPods, Quick nimble, Swift (Programming Language), iOS Development, Android Studio, Android Development, Production Deployment, Computer Networking, Object-Oriented Programming (OOP), Python (Programming Language), Research, Programming, Public Relations, Algorithms, C++, Powershell, Bash, Microsoft Office, Operating Systems, Problem Solving, Teamwork, Presentation Skills, Communication, Customer Service, Machine Learning Algorithms, Digital Signal Processing, Technical Product Management",Bachelor's degree,RV College Of Engineering,"Technical Product Management, Python for Everybody Specialization, Build a Data Science Web App with Streamlit and Python, The Bits and Bytes of Computer Networking, Programming in C++, Signals and systems",Bengaluru,Karnataka,India,mobiledevFinal
Developer 1,Hyland,4.2,"Android Development, iOS Development, Web Application Development, Java, Kotlin, Android Studio, Swift (Programming Language), iOS, Angular, JavaScript, TypeScript, HTML5, Cascading Style Sheets (CSS), Git, JUnit, Mockito, Jest, Hybrid app, React.js, REST APIs, Data Structures, C++, Algorithms, SQL",Bachelor of Engineering - BE,Visvesvaraya Technological University,"Virtual Experience Program Participant, MTA: Introduction to Programming Using JavaScript",Bengaluru,Karnataka,India,mobiledevFinal
React Native Developer,Greenbotz Platform Private Limited,3.0,"Bootstrap (Framework), Magento, React.js, Cascading Style Sheets (CSS), HTML5, JavaScript",Bachelor of Engineering - BE,Hindusthan College of Engineering and Technology,,Chennai,Tamil Nadu,India,mobiledevFinal
Junior Flutter Developer ,Rubixe -  AI Solutions Company,1.2,"Tata Communications IZO™ SDWAN, Tata Communications INSTACC™, Dart, Flutter Java, Java, Flutter, Java Development, Mobile Application Development",Bachelor's degree,Dr.N.G.P. Arts and Science College,,Coimbatore,Tamil Nadu,India,mobiledevFinal
Full stack and Mobile Application Developer,Mind Merge Solutions,2.4,"React Native, iOS, Mobile Application Development, Mobile Enterprise, Product Requirements, Constructive Feedback, User Stories, Code Review, Web Technologies, Vanilla JavaScript, Responsiveness, Domain-Driven Design (DDD), Software Design Patterns, RESTful WebServices, Computer Science, Communication, Problem Solving, Takes Direction Well, English, Developer Tools, REST APIs, Organization Skills, User Interface Design, Software Development, Redux.js, OAuth, JSON Web Token (JWT), TypeScript, Parcel, Attention to Detail, Cross-browser Compatibility, Skilled Multi-tasker, Reactjs , MongoDB, Node.js, Material-UI, Firebase, gitub, css3, Tailwind CSS, Git, GitHub, JavaScript Frameworks, Front-End Development, Programming, Web Development, HTML, jQuery, Bootstrap, React.js, JavaScript, Cascading Style Sheets (CSS), HTML5, Sourcing, Interpersonal Skills, Analytical Skills, Leadership Management, Decision-Making, Microsoft Excel",Bachelor of Engineering - BE,St. Mother Theresa Engineering College - India,,,,India,mobiledevFinal
iOS App Developer,Loyltwo3ks IT Pvt Ltd (LWS),5.8,"iOS, Firebase, Core Data, Swift (Programming Language) c, Swift (Programming Language), Swift, C++, iPhone Application Development, Objective-C, C, Automation, iOS Development, html, Selenium, Selenium WebDriver, Selenium Testing",Bachelor of Technology (B.Tech.),SRM IST Chennai,iPhone app development ,Bengaluru,Karnataka,India,mobiledevFinal
Mobile Application Developer,Startup Mitra Consulting Private Limited,9.1,"JSON, Notification, Mobile Application Development, flutter flow, Payment Gateways, Flutter framework, RestAPI, QR code, Google Material Design, Dart, Google Maps, Google Maps API, One Signal Notification, iOS, Android Wear, Flutter freamwork, Firebase RealTime Database, SQLite, Retrofit, Hybrid Mobile App Developer, Firebase, Cloud Firestore, FCM, Flutter, REST APIs, Android Development, Software Development, Programming, Project Management, Android, android studio, Android SDK, Application Development, Java, Kotlin",Engineer's Degree,Rajiv Gandhi Prodyogiki Vishwavidyalaya,,Bengaluru,Karnataka,India,mobiledevFinal
