current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Associate Specialist Technology ,Synechron,10.8,"Power BI Service, Qlik view, Tableau server, Tableau Desktop, Microsoft Power BI, Tableau , Alteryx, DAX, Dashboards, Star Schema, Business Intelligence (BI), Data Warehousing, Data Analysis, Microsoft SQL Server, Data Visualization, Extract, Transform, Load (ETL), SQL, Microsoft Office, Tableau, Power BI",,Dr. Babasaheb Ambedkar Technological University,,Pune,Maharashtra,India,businees_intelligence_developerss
Business Intelligence Consultant,Sony India Software Centre,4.8,"Amazon Web Services (AWS), Cloud Computing, Reporting & Analysis, Data Warehousing, DAX, Microsoft Power BI, Data Visualization, Data Analysis, Business Analysis",BTech - Bachelor of Technology,K.S.R.M. College of Engineering,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Specialist,GyanSys Inc.,10.9,"Microsoft Office, Business Intelligence (BI), SQL, Tableau",Bachelor of Engineering - BE,"B. V. Bhoomaraddi College of Engg. & Tech., Hubli",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Director of Engineering,ZippMat,17.2,"Text Analytics, Programming, Microsoft Office, Data Analysis, SAS, Algorithms, Perl, Python, CSS, SQL, Machine Learning, HTML, Business Analysis, JavaScript, Business Intelligence, NLP, Text Mining, Business Strategy, Software Development, Shell Scripting, Django, Linux",Bachelor of Engineering (B.E.),Bangalore Institute of Technology / VTU,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Data Engineer,Kroger,5.4,"DataStage, Data Loading, ETL Testing, Microsoft Power BI, Infor M3, Microsoft Excel, Data Analysis, SSIS, SSAS, SSRS, SSMS, Microsoft SQL Server, Power Query, Stored Procedures, Star Schema, MSBI, Azure, ETL, ADF, DAX, Data Bricks, Tabular Model, OLAP, Cube, Views, Business Intelligence (BI), Microsoft Business Intelligence (MSBI), SQL Server Reporting Services (SSRS), SQL Server Integration Services (SSIS), SQL Server Analysis Services (SSAS), SQL, POWER BI, MySQL, Bootstrap (Framework)",Associate's degree,All India Institute of Medical Sciences (AIIMS),,Bengaluru,Karnataka,India,businees_intelligence_developerss
Data Analyst,Infiniti Research Ltd.,3.4,"Microsoft Business Intelligence (MSBI), DAX, EDA, Text Classification, K-Nearest Neighbors (KNN), Cluster Analysis, Computer Vision, Image Processing, Regression Models, Deep Learning, Data Processing, Convolutional Neural Networks (CNN), TensorFlow, Microsoft Excel, A/B Testing, XGBoost, Predictive Analytics, NLTK, Data Cleaning, Optical Character Recognition (OCR), spaCy, Data Visualization, Customer Insight, Market Analysis, Extract, Transform, Load (ETL), Exploratory Data Analysis, Data Wrangling, Jupyter, MySQL, SQL Tuning, Microsoft Power BI, Tableau, ERP Implementations, Data Analysis, Statistical Data Analysis, Machine Learning, Artificial Intelligence (AI), SQL, Python, R, Business Analysis",Master's degree,Simplilearn Alumni,"Accenture North America - Data Analytics and Visualization Job Simulation, Data Scientist, MYSQL, Python for Data Science, Python for Data Science, Tableau Certified",Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Consultant,EY,6.4,"Dashboards, SAP Analytics Cloud, SAP BW On HANA, SAP S/4HANA, Data Integration, Data Migration, Teamwork, Team Building, Customer Satisfaction, Team Leadership, Artificial Intelligence (AI), Data Engineering, Solution Architecture, Business Analytics, Trend Forecasting, Demographics, Presentations, Trend Analysis, Snowflake, Extract, Transform, Load (ETL), Azure Data Lake, Microsoft Azure, Azure Data Factory, Azure Databricks, Business Data Management, Data Intelligence, Scrum, Agile Methodologies, Tableau, Data Science, Data Visualization, Statistics, Analytical Skills, Analytics, python, Business Consulting, Reporting & Analysis, PostgreSQL, Microsoft SQL Server, Python (Programming Language), Data Modeling, Ad Hoc Reporting, SQL, SQL Server Integration Services (SSIS), Energy Industry, Business Intelligence (BI), Data Analysis, Data Warehousing, Data Cleaning, Microsoft Power BI, Data Analytics, MySQL, Microsoft Excel, DAX, Mquery, SQL Server Reporting Services (SSRS)",Postgraduate Degree,International Institute of Information Technology Bangalore,"Databricks - Manufacturing & Transportation Industry Specialization for Gen AI & LLM, Microsoft Certified: Power BI Data Analyst Associate, Excel Power Query, Power Pivot, Power Map & DAX Masterclass, Data Analytics Consulting Virtual Internship, Evolved Web Apps with SAPUI5, Intelligent Enterprise User Experience with SAP Fiori 3",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Senior Advisor,Dell,11.4,"Azure Data Factory, Business Intelligence, MSBI, Microsoft SQL Server, Power BI, SQL Server Integration Services (SSIS), SQL Server Reporting Services (SSRS), Dimensional Modeling, OLAP, MS BI, SQL Server Analysis Services (SSAS), MultiDimensional eXpressions (MDX), VSTS, MICROSOFT BUSINESS INTELLIGENCE",Bachelor's degree,"Shanmugha Arts, Science, Technology & Reserch Academy (SASTRA), Thanjavur","Learn Microsoft Power BI Desktop: The Basics, Designing Database Solutions for SQL Server 2012, Implementing a Data Warehouse with Microsoft SQL Server 2012",Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Specialist - Data Engineering,LTIMindtree,9.6,"Qlik Sense qlikview, Business Analytics, SQL Server Reporting Services (SSRS), Qlik, Microsoft Power BI, Sap, IBM Db2, SQL DB2, SQL, Business Analysis, QlikView, Qlik Sense, Qlik NPrinting, QlikView Development, Business Intelligence Tools",Master of Computer Applications - MCA,Bharati Vidyapeeth,Qlik Sense Data Architect Certification,Mumbai,Maharashtra,India,businees_intelligence_developerss
Senior Business Intelligence Developer,Borderless Access,7.2,"Oracle Database, Data Warehousing, Tableau developer , Tableau, Microsoft Excel, Microsoft Office, SQL",Bachelor of Engineering - BE,Knowledge Institute of Technology (KIOT),,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,DigiCert,2.1,"Splunk, PySpark, Databricks, Retool, Tableau, Data Analytics, Agile Methodologies, Business Analytics, Schemas, Data Warehousing, Data Models, Data Modeling, Snowflake Cloud, Snowflake, Extract, Transform, Load (ETL), Databases, Interpersonal Communication, Statistics, Mathematics, Data Science, Building Models, SQL, Leadership, Training, Problem Solving, Communication, Presentations, English, Microsoft Excel, Artificial Intelligence (AI), Analytics, MySQL, Python (Programming Language), HTML, Machine Learning, C (Programming Language), Data Analysis, Analytical Skills, Data Visualization",Bachelor of Technology - BTech,PES University,"Career Essentials in Data Analysis by Microsoft and LinkedIn, Learning Data Analytics Part 2: Extending and Applying Core Knowledge, Learning Data Analytics: 1 Foundations, Certificate of competency in SQL, Introduction to Career Skills in Data Analytics, Data Analytics Essentials, SQL and Relational Databases 101, SQL (Advanced), Tableau Essential Training, Learning SQL Programming",Bengaluru,Karnataka,India,businees_intelligence_developerss
Power BI Developer,Wipro,3.8,"PowerBI, Power BI Reports, Power Query, Dataflow, Power BI Workspaces, Power BI Gateway, RLS, Reporting & Analysis, KPI Dashboards, Data Visualization, Business Intelligence (BI), Power Bi Admin, Power BI Service, DAX, Data Analysis, Databases, Visualization, Data Modeling, Dashboards, Microsoft Power BI, SQL, PL/SQL, Microsoft SQL Server, SQL Server Management Studio, Power bi, Business Analysis",,,Microsoft Certified: Power BI Data Analyst Associate,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Acuity Knowledge Partners,4.2,"Data Analytics, SQL, Tableau, Python (Programming Language), Machine Learning, Analytics, Data Analysis",Master of Business Administration - MBA,M S Ramaiah Institute of Technology,"Intro to Tableau Prep, Introduction to Tableau Pulse",Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Business Intelligence Engineer,Wipro Limited,14.8,"Tableau, PL/SQL, SQL, Data Warehousing, Data Modeling, Unix Shell Scripting, Oracle, Sisense, Unix, Perl, Databases, Microsoft Office, PowerPoint, Microsoft Excel, Microsoft Word, VBA, Management, English, Business Intelligence (BI), Data Visualization, Python (Programming Language)",B.Tech Biotechnology,Lovely Professional University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Data Engineer,I Global Consulting  Pvt Ltd,7.9,"Transact-SQL (T-SQL), SQL Server Management Studio, Microsoft Business Intelligence (MSBI), DataStage, ETL Testing, Data Loading, Reporting & Analysis, SQL, SQL Server Integration Services (SSIS), SQL Server Reporting Services (SSRS)",Bachelor's of technology,Sree Raghavendra institution of science and technologies ,,Hindupur,Andhra Pradesh,India,businees_intelligence_developerss
Product Analyst,Amadeus,9.6,"Reporting & Analysis, Requirements Gathering, Data Integrity, Client Requirements Gathering, Specification Document Creation, Stakeholder Management, Jira, Confluence, Defect Management, Cross-Functional Collaboration, Project Management, Team Coordination and Collaboration, Data Flow Design and Alerting, Interface Design and Integration, Business Intelligence (BI), ETL Tools, Production Monitoring and Incident Management, End-to-end Testing, Cloud Migration, python, SQL, Extract, Transform, Load (ETL), SAS Programming, Data Analysis, SAS DI, SAS, SAS Visual Analytics, SAS EG, Microsoft Power BI, Python (Programming Language), Microsoft Excel, Management, Leadership, English, SAS Flow Manager, Alteryx, Interpersonal Communication, Self-confidence, Communication",Bachelor’s Degree,"RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES, RK VALLEY","Communicating with Confidence, Interpersonal Communication, Excel Essential Training (Microsoft 365), Microsoft POWER BI Desktop for Business Intelligence, Power BI Data Modeling with DAX, Learning Microsoft Power BI Desktop, Machine Learning A-Z: Hands-On Python & R In Data Science, Qlik Sense Essential Training, Power BI Essential Training, alteryx | DESINGER CORE",Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Business Intelligence Developer,Infometry Inc,14.1,"Microsoft Office, Microsoft Excel, Data Collection, Data Cleaning, Data Management, Business Intelligence (BI), Data Integration, Data Visualization, Analytical Skills, Pivot Tables, Data Modeling, Data Warehousing, Data Analysis, Informatica Cloud, Informatica PowerCenter, Microsoft Power BI, Looker, Engineering, Quality Assurance, Software, Tableau Developer, Business Development, Tableau, PostgreSQL, SQL",Bachelor of Engineering - BE,SNS College of Technology,"2020 Complete SQL bootcamp, 2020 Complete Python Bootcamp, Tableau Desktop Specialist",Coimbatore,Tamil Nadu,India,businees_intelligence_developerss
Business Intelligence Analyst,Workday,6.8,"Tableau, Core Java, Informatica, R, Data Warehousing, Microsoft SQL Server, Data Analysis, Business Analysis",Bachelor of Technology - BTech,APJ Abdul Kalam Technological University,,Pune,Maharashtra,India,businees_intelligence_developerss
Junior Power BI Developer,EASY OUTDESK PTE LTD,2.5,"Microsoft SQL Server, Azure Databricks, .NET Framework, ASP.NET MVC, Model-View-Controller (MVC), Presentation Skills, Calculations, Visualization, Data Modeling, Microsoft Power Query, DAX, Extract, Transform, Load (ETL), Microsoft Power BI, Data Analysis Expression (DAX), MySQL, Data Analysis, Exploratory Data Analysis, Statistical Analysis, Computer Science, EDA, Open Mind, Problem Solving, Agile Project Management, SQL, Mathematics, Written Communication, Data Cleaning, Data Visualization, Communication, Microsoft Excel, Data Science, pandas, Data Analytics, Machine Learning, Machine Learning Algorithms, Python (Programming Language), NumPy, Pandas (Software), Matplotlib, Scikit-Learn, C (Programming Language), C++, Machine learning biginner",Bachelor of Technology - BTech,Engineering Technology careers,,Puducherry,Puducherry,India,businees_intelligence_developerss
Senior Software Engineer,Dell Technologies,10.3,"Thought spot, Data Modeling, Data Warehousing, Transact-SQL (T-SQL), SQL, Requirements Analysis, Software Development Life Cycle (SDLC), Agile Methodologies, SQL Server Reporting Services (SSRS), Extract, Transform, Load (ETL), SQL Server Integration Services (SSIS), Microsoft SQL Server, Microsoft Power BI, Robotic Process Automation (RPA), Automation Anywhere, Python (Programming Language)",Bachelor of Engineering - BE,The oxford college of engeering ,a PCEP – Certified Entry-Level Python Programmer!,Bengaluru,Karnataka,India,businees_intelligence_developerss
